,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
962,dd-153-T/Short/long,toto_v2_umup_capk1e4,0.09489262192337601,0.09489262192337601,0.018571941940872756,0.03394453227437524,0.005665660787511755,0.009868478623010195,1.473796263149,0.30804646065711583,0.9414429190760872,0.056759046010233634,0.05851163372959868,Infrastructure,1
963,dd-154-10S/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
964,dd-154-10S/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
965,dd-154-10S/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
966,dd-155-10S/Short/short,toto_v2_umup_capk1e4,0.003949188752607866,0.003949188752607866,0.0030021309130119555,0.021483074783605893,0.00019930909778823796,0.004744417932820867,0.8760060205440537,0.06284257118075187,0.4643288384923694,0.022182032556106495,0.022416389063952376,Infrastructure,22
967,dd-155-10S/Short/medium,toto_v2_umup_capk1e4,0.019502161199396306,0.019502161199396306,0.005706651861017401,0.023764404534900353,0.0014032526937589902,0.0053246160365274025,0.9425564558516102,0.13965013855845723,0.9982527050843077,0.040792517043228005,0.04071009496214149,Infrastructure,22
968,dd-155-10S/Short/long,toto_v2_umup_capk1e4,0.04726966010199653,0.04726966010199653,0.03019891295770202,0.1930304377049791,0.02005037916508599,0.03825048199708174,1.2847934728295067,0.2174158690206318,1.554140946425519,0.21586909629237372,0.13307010944748607,Infrastructure,22
969,dd-156-T/Short/short,toto_v2_umup_capk1e4,0.0397938330968221,0.0397938330968221,0.1593612511952718,0.17774230443542519,7.476017761230469,1.066568933044746,1.0084027271137321,0.199483916887608,0.9815194509613371,0.7841041534482299,0.5918564368654776,Infrastructure,1
970,dd-156-T/Short/medium,toto_v2_umup_capk1e4,0.06889592011769613,0.06889592011769613,0.20884108543395996,0.22820421902406898,6.369374593098958,1.2858837851408675,1.868017534849486,0.26248032329623516,1.3049423508100526,1.0382705017638314,0.8133918337373299,Infrastructure,1
971,dd-156-T/Short/long,toto_v2_umup_capk1e4,0.059197955661349826,0.059197955661349826,0.1973289207175926,0.2142430487186728,4.600256799768519,1.1898973164847684,2.0448461088852743,0.24330630008561188,1.1676456688020012,0.9469966849366265,0.7842513726037897,Infrastructure,1
972,dd-157-10S/Short/short,toto_v2_umup_capk1e4,0.18421305338541666,0.18421305338541666,0.23444653828938802,0.26399653184669397,0.9168220011393229,0.3452967615339105,2.345259667029001,0.42920048157640345,0.37928382288855683,0.20718005482842924,0.16539425689309895,Infrastructure,4
